Name,Value,Value Type,Type,Discount Class,Minimum Purchase Requirements,Combines with Order Discounts,Combines with Product Discounts,Combines with Shipping Discounts,Customer Selection,Times Used In Total,Applies Once Per Customer,Usage Limit Per Code,Status,Start,End
ZSCTHAKDBSC8,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 18:38:46 +0900,
D3HYRJ7B4QS3,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 16:23:51 +0900,
XMXX9R6BXQ35,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 15:52:05 +0900,
P2ZWXM30SAFC,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 13:54:00 +0900,
K347V54P0EJD,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 13:33:38 +0900,
439W4TCPSAWA,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 12:41:28 +0900,
June2023_WBACK_20OFF300 (2023-12-21 03:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-21 12:00:37 +0900,2023-12-29 12:00:37 +0900
June2023_TKS_3OFF30 (2023-12-21 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-21 12:00:16 +0900,2023-12-29 12:00:16 +0900
3WNYR5GPTV96,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 11:55:01 +0900,
8GH3AWRNH5BH,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-21 11:52:40 +0900,
June2023_WBACK_3OFF30 (2023-12-21 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-21 11:00:37 +0900,2023-12-29 11:00:37 +0900
June2023_TKS_5OFF50 (2023-12-21 02:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-12-21 11:00:33 +0900,2023-12-29 11:00:33 +0900
June2023_WBACK_10OFF150 (2023-12-21 01:01),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-21 10:01:08 +0900,2023-12-29 10:01:08 +0900
6_2023_3OFF50 (2023-12-21 00:32),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-21 09:32:30 +0900,2023-12-25 09:32:30 +0900
6_2023_10OFF300 (2023-12-20 16:45),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-21 01:45:43 +0900,2023-12-25 01:45:43 +0900
6_2023_5OFF100 (2023-12-20 14:07),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-20 23:07:42 +0900,2023-12-24 23:07:42 +0900
JF-NEWYEAR5,-5,percentage,Amount Off,order,,,,,all,20,1,20,Expired,2023-12-26 14:00:00 +0900,2024-01-01 13:59:59 +0900
JF-CHRISTMAS3,-3,percentage,Amount Off,order,,,,,all,20,1,20,Expired,2023-12-22 14:00:36 +0900,2023-12-26 13:59:59 +0900
W71TFHT6NEPQ,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 18:40:06 +0900,
PWR1X3GW3YV7,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 18:22:24 +0900,
FBT-BUNDLE-FA-18C85A887E1,-5,fixed_amount,Amount Off,product,543.79,,,,all,1,1,1,Expired,2023-12-19 17:49:35 +0900,2023-12-20 14:21:12 +0900
9A0ENDRTAVFS,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 12:00:52 +0900,
June2023_WBACK_20OFF300 (2023-12-20 03:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-20 12:00:36 +0900,2023-12-28 12:00:36 +0900
June2023_TKS_3OFF30 (2023-12-20 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-20 12:00:16 +0900,2023-12-28 12:00:16 +0900
SGZ9V19HCEJ2,-5,percentage,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 10:59:26 +0900,
ZXJDZ4Z62MC0,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 10:55:01 +0900,
3B9NX4APKE8E,-5,percentage,Amount Off,order,,,,,all,0,1,1,Active,2023-12-20 10:17:15 +0900,
June2023_WBACK_3OFF30 (2023-12-20 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-20 10:00:33 +0900,2023-12-28 10:00:33 +0900
6_2023_3OFF50 (2023-12-19 21:56),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-20 06:56:30 +0900,2023-12-24 06:56:30 +0900
June2023_WBACK_10OFF150 (2023-12-19 21:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-20 06:00:58 +0900,2023-12-28 06:00:58 +0900
June2023_TKS_5OFF50 (2023-12-19 21:00),-5,fixed_amount,Amount Off,order,50,,,,all,2,1,1,Expired,2023-12-20 06:00:25 +0900,2023-12-28 06:00:25 +0900
6_2023_5OFF100 (2023-12-19 08:43),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-19 17:43:27 +0900,2023-12-23 17:43:27 +0900
WSPQ6AND70X2,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-19 17:43:13 +0900,
June2023_TKS_3OFF30 (2023-12-19 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,3,1,1,Expired,2023-12-19 12:00:16 +0900,2023-12-27 12:00:16 +0900
39D10VJY4JAE,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-19 11:19:27 +0900,
June2023_WBACK_20OFF300 (2023-12-19 02:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-19 11:00:44 +0900,2023-12-27 11:00:44 +0900
June2023_WBACK_10OFF150 (2023-12-18 21:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-19 06:00:55 +0900,2023-12-27 06:00:55 +0900
June2023_WBACK_3OFF30 (2023-12-18 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-19 06:00:50 +0900,2023-12-27 06:00:50 +0900
June2023_TKS_5OFF50 (2023-12-18 21:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-19 06:00:23 +0900,2023-12-27 06:00:23 +0900
239b8a8df1ad,-1,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2023-12-19 05:36:42 +0900,
6_2023_3OFF50 (2023-12-18 17:48),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-12-19 02:48:31 +0900,2023-12-23 02:48:31 +0900
6_2023_10OFF300 (2023-12-18 17:28),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-19 02:28:43 +0900,2023-12-23 02:28:43 +0900
9c447067fabd,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-18 21:38:08 +0900,
QT9CHPF0CDGM,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-18 16:33:44 +0900,
33225a5c15bf,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-18 12:25:53 +0900,
9DNYXZW57H4M,-7,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-18 12:24:49 +0900,
June2023_TKS_3OFF30 (2023-12-18 02:42),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-18 11:42:07 +0900,2023-12-26 11:42:07 +0900
6_2023_5OFF100 (2023-12-18 02:42),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-18 11:42:07 +0900,2023-12-22 11:42:07 +0900
June2023_WBACK_20OFF300 (2023-12-18 02:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-18 11:00:37 +0900,2023-12-26 11:00:37 +0900
June2023_WBACK_3OFF30 (2023-12-17 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-18 06:00:32 +0900,2023-12-26 06:00:32 +0900
June2023_TKS_5OFF50 (2023-12-17 21:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-18 06:00:22 +0900,2023-12-26 06:00:22 +0900
6_2023_3OFF50 (2023-12-17 17:11),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-18 02:11:42 +0900,2023-12-22 02:11:42 +0900
June2023_WBACK_10OFF150 (2023-12-17 17:03),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-18 02:03:43 +0900,2023-12-26 02:03:43 +0900
6_2023_10OFF300 (2023-12-17 16:22),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-18 01:22:37 +0900,2023-12-22 01:22:37 +0900
5ae5b51f6071,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-17 11:03:57 +0900,
June2023_TKS_3OFF30 (2023-12-17 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-17 11:00:25 +0900,2023-12-25 11:00:25 +0900
June2023_WBACK_20OFF300 (2023-12-17 01:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-17 10:00:36 +0900,2023-12-25 10:00:36 +0900
6_2023_5OFF100 (2023-12-16 23:10),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-17 08:10:34 +0900,2023-12-21 08:10:34 +0900
64ca8a84dc18,-4,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2023-12-17 05:55:09 +0900,
June2023_TKS_5OFF50 (2023-12-16 13:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-16 22:00:31 +0900,2023-12-24 22:00:31 +0900
283da3f25931,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-16 20:49:15 +0900,
June2023_WBACK_10OFF150 (2023-12-16 11:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-16 20:00:39 +0900,2023-12-24 20:00:39 +0900
June2023_WBACK_3OFF30 (2023-12-16 10:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-16 19:00:42 +0900,2023-12-24 19:00:42 +0900
6_2023_10OFF300 (2023-12-16 07:15),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-16 16:15:43 +0900,2023-12-20 16:15:43 +0900
6_2023_3OFF50 (2023-12-16 02:24),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-16 11:24:14 +0900,2023-12-20 11:24:14 +0900
June2023_TKS_3OFF30 (2023-12-16 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-16 10:00:17 +0900,2023-12-24 10:00:17 +0900
6_2023_5OFF100 (2023-12-15 22:41),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-16 07:41:34 +0900,2023-12-20 07:41:34 +0900
June2023_WBACK_20OFF300 (2023-12-15 21:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-16 06:00:37 +0900,2023-12-24 06:00:37 +0900
H5YF669Q7RDB,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-15 23:50:17 +0900,
June2023_WBACK_10OFF150 (2023-12-15 10:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-15 19:00:39 +0900,2023-12-23 19:00:39 +0900
June2023_WBACK_3OFF30 (2023-12-15 10:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-15 19:00:32 +0900,2023-12-23 19:00:32 +0900
M1YZ39H9ZVPQ,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-15 16:13:18 +0900,
June2023_TKS_5OFF50 (2023-12-15 05:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-15 14:00:20 +0900,2023-12-23 14:00:20 +0900
6_2023_10OFF300 (2023-12-15 03:12),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-15 12:12:43 +0900,2023-12-19 12:12:43 +0900
6_2023_3OFF50 (2023-12-15 01:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-15 10:02:30 +0900,2023-12-19 10:02:30 +0900
June2023_TKS_3OFF30 (2023-12-15 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-15 10:00:16 +0900,2023-12-23 10:00:16 +0900
6_2023_5OFF100 (2023-12-14 21:33),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-15 06:33:39 +0900,2023-12-19 06:33:39 +0900
June2023_WBACK_20OFF300 (2023-12-14 21:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-15 06:00:36 +0900,2023-12-23 06:00:36 +0900
June2023_WBACK_10OFF150 (2023-12-14 05:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-14 14:00:45 +0900,2023-12-22 14:00:45 +0900
June2023_WBACK_3OFF30 (2023-12-14 05:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-14 14:00:37 +0900,2023-12-22 14:00:37 +0900
June2023_TKS_5OFF50 (2023-12-14 03:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-12-14 12:00:18 +0900,2023-12-22 12:00:18 +0900
6_2023_10OFF300 (2023-12-14 02:32),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-14 11:32:27 +0900,2023-12-18 11:32:27 +0900
6_2023_3OFF50 (2023-12-14 00:53),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-14 09:53:31 +0900,2023-12-18 09:53:31 +0900
June2023_TKS_3OFF30 (2023-12-13 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-14 06:00:27 +0900,2023-12-22 06:00:27 +0900
6_2023_5OFF100 (2023-12-13 20:05),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-14 05:05:15 +0900,2023-12-18 05:05:15 +0900
June2023_WBACK_20OFF300 (2023-12-13 20:03),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-14 05:03:28 +0900,2023-12-22 05:03:28 +0900
N0RE7YK0VYG0,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-13 18:14:55 +0900,
XZK305J8RDS7,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-13 16:37:00 +0900,
June2023_WBACK_3OFF30 (2023-12-13 05:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-13 14:00:35 +0900,2023-12-21 14:00:35 +0900
June2023_WBACK_10OFF150 (2023-12-13 04:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-13 13:00:50 +0900,2023-12-21 13:00:50 +0900
June2023_TKS_5OFF50 (2023-12-13 02:00),-5,fixed_amount,Amount Off,order,50,,,,all,3,1,1,Expired,2023-12-13 11:00:24 +0900,2023-12-21 11:00:24 +0900
6_2023_10OFF300 (2023-12-12 23:40),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-13 08:40:37 +0900,2023-12-17 08:40:37 +0900
6_2023_3OFF50 (2023-12-12 22:38),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-13 07:38:37 +0900,2023-12-17 07:38:37 +0900
June2023_TKS_3OFF30 (2023-12-12 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-13 06:00:24 +0900,2023-12-21 06:00:24 +0900
ANED2JHH8GEW,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-12 23:36:47 +0900,
June2023_WBACK_20OFF300 (2023-12-12 10:01),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-12 19:01:21 +0900,2023-12-20 19:01:21 +0900
6_2023_5OFF100 (2023-12-12 04:16),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-12 13:16:27 +0900,2023-12-16 13:16:27 +0900
June2023_WBACK_10OFF150 (2023-12-12 04:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-12 13:00:47 +0900,2023-12-20 13:00:47 +0900
June2023_WBACK_3OFF30 (2023-12-12 04:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-12 13:00:32 +0900,2023-12-20 13:00:32 +0900
9BAX9YBBH4RA,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-12 12:57:02 +0900,
NWRBGF5A7PR8,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-12 12:47:49 +0900,
87CE8E1HJA89,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-12 12:35:46 +0900,
2ab5d22dc8d2,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-12 11:11:47 +0900,
June2023_TKS_5OFF50 (2023-12-12 02:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-12 11:00:24 +0900,2023-12-20 11:00:24 +0900
6_2023_3OFF50 (2023-12-11 22:01),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-12 07:01:05 +0900,2023-12-16 07:01:05 +0900
June2023_TKS_3OFF30 (2023-12-11 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-12 06:00:23 +0900,2023-12-20 06:00:23 +0900
6_2023_10OFF300 (2023-12-11 15:14),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-12 00:14:31 +0900,2023-12-16 00:14:31 +0900
RYSZFJ2DC0YY,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 18:22:41 +0900,
a104b0261f73,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-11 18:21:52 +0900,
N91N3S2ZSCZQ,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 18:18:40 +0900,
bf8b54423d5d,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-11 18:13:07 +0900,
9BSMPHW4Z9BP,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 17:51:44 +0900,
June2023_WBACK_20OFF300 (2023-12-11 05:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-11 14:00:41 +0900,2023-12-19 14:00:41 +0900
GA1K8RFXZSV3,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 13:23:47 +0900,
YWTQPZXK8WFP,-12.5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 12:49:19 +0900,
June2023_WBACK_10OFF150 (2023-12-11 03:01),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-11 12:01:00 +0900,2023-12-19 12:01:00 +0900
June2023_WBACK_3OFF30 (2023-12-11 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-11 12:00:38 +0900,2023-12-19 12:00:38 +0900
3AJ06PEBRZ8A,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-11 11:57:26 +0900,
6_2023_5OFF100 (2023-12-11 02:38),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-11 11:38:23 +0900,2023-12-15 11:38:23 +0900
June2023_TKS_5OFF50 (2023-12-10 21:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-11 06:00:29 +0900,2023-12-19 06:00:29 +0900
June2023_TKS_3OFF30 (2023-12-10 21:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-11 06:00:18 +0900,2023-12-19 06:00:18 +0900
6_2023_3OFF50 (2023-12-10 20:43),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-11 05:43:30 +0900,2023-12-15 05:43:30 +0900
635a9f10649d,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-11 05:02:42 +0900,
June2023_WBACK_20OFF300 (2023-12-10 05:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-10 14:00:40 +0900,2023-12-18 14:00:40 +0900
June2023_WBACK_10OFF150 (2023-12-10 03:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-10 12:00:39 +0900,2023-12-18 12:00:39 +0900
June2023_WBACK_3OFF30 (2023-12-10 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-10 12:00:32 +0900,2023-12-18 12:00:32 +0900
JFTHANKYOU (2023-12-10 02:33),-5,percentage,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-10 11:33:00 +0900,2023-12-18 11:33:00 +0900
6_2023_5OFF100 (2023-12-10 01:40),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-10 10:40:39 +0900,2023-12-14 10:40:39 +0900
June2023_TKS_5OFF50 (2023-12-09 20:01),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-10 05:01:32 +0900,2023-12-18 05:01:32 +0900
June2023_TKS_3OFF30 (2023-12-09 20:01),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-10 05:01:28 +0900,2023-12-18 05:01:28 +0900
6_2023_3OFF50 (2023-12-09 19:17),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-10 04:17:36 +0900,2023-12-14 04:17:36 +0900
b9e42c83407e,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-10 02:43:45 +0900,
6_2023_10OFF300 (2023-12-09 04:14),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-09 13:14:31 +0900,2023-12-13 13:14:31 +0900
June2023_WBACK_20OFF300 (2023-12-09 04:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-09 13:00:45 +0900,2023-12-17 13:00:45 +0900
June2023_WBACK_3OFF30 (2023-12-09 02:26),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-09 11:26:40 +0900,2023-12-17 11:26:40 +0900
June2023_WBACK_10OFF150 (2023-12-09 02:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-09 11:00:57 +0900,2023-12-17 11:00:57 +0900
6_2023_5OFF100 (2023-12-09 00:18),-5,fixed_amount,Amount Off,order,100,,,,all,1,1,1,Expired,2023-12-09 09:18:27 +0900,2023-12-13 09:18:27 +0900
JFTHANKYOU (2023-12-08 21:20),-5,percentage,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-09 06:20:13 +0900,2023-12-17 06:20:13 +0900
June2023_TKS_3OFF30 (2023-12-08 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-09 05:00:51 +0900,2023-12-17 05:00:51 +0900
6_2023_3OFF50 (2023-12-08 15:29),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-09 00:29:30 +0900,2023-12-13 00:29:30 +0900
June2023_TKS_5OFF50 (2023-12-08 13:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-08 22:00:44 +0900,2023-12-16 22:00:44 +0900
ac4b3241a918,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-08 17:56:35 +0900,
4GX480MKPF1E,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-08 16:13:25 +0900,
2ZVADVRK4RQK,-5.4,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-08 15:43:17 +0900,
C8VAF8VSNPW4,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-08 12:06:04 +0900,
June2023_WBACK_20OFF300 (2023-12-08 03:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-08 12:00:37 +0900,2023-12-16 12:00:37 +0900
58a9455db63c,-5,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-12-08 11:38:08 +0900,
June2023_WBACK_3OFF30 (2023-12-08 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-08 11:00:59 +0900,2023-12-16 11:00:59 +0900
June2023_WBACK_10OFF150 (2023-12-08 01:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-08 10:00:49 +0900,2023-12-16 10:00:49 +0900
June2023_TKS_3OFF30 (2023-12-07 19:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-08 04:00:39 +0900,2023-12-16 04:00:39 +0900
6_2023_5OFF100 (2023-12-07 17:34),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-08 02:34:34 +0900,2023-12-12 02:34:34 +0900
6_2023_3OFF50 (2023-12-07 10:40),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-12-07 19:40:30 +0900,2023-12-11 19:40:30 +0900
June2023_TKS_5OFF50 (2023-12-07 10:30),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-12-07 19:30:16 +0900,2023-12-15 19:30:16 +0900
GDQ86QQVQ9GD,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-07 19:26:44 +0900,
4C82KBX70M0S,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-07 17:39:16 +0900,
c3bc016bd53d,-9,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2023-12-07 15:45:19 +0900,
3DR46KADQT38,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-07 15:28:06 +0900,
NJQZ7TM83ZCA,-5,percentage,Amount Off,order,,,,,all,1,1,1,Active,2023-12-07 13:34:26 +0900,
1B459VSV6XYS,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-12-07 13:23:16 +0900,
June2023_WBACK_20OFF300 (2023-12-07 03:00),-20,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-07 12:00:37 +0900,2023-12-15 12:00:37 +0900
6_2023_10OFF300 (2023-12-07 02:48),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-12-07 11:48:31 +0900,2023-12-11 11:48:31 +0900
June2023_WBACK_3OFF30 (2023-12-07 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-12-07 10:00:48 +0900,2023-12-15 10:00:48 +0900
June2023_WBACK_10OFF150 (2023-12-07 01:00),-10,fixed_amount,Amount Off,order,150,,,,all,0,1,1,Expired,2023-12-07 10:00:48 +0900,2023-12-15 10:00:48 +0900
6_2023_5OFF100 (2023-12-06 13:20),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-12-06 22:20:27 +0900,2023-12-10 22:20:27 +0900
June2023_TKS_3OFF30 (2023-12-06 13:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-12-06 22:00:54 +0900,2023-12-14 22:00:54 +0900
